DESTINO,ORIGEN,CANTI,FOBDOL,FOBPES
GTM,CTG,353,1285,5065335
GTM,CTG,310,13615,53684353
GTM,CTG,2,33540,129848433
GTM,SMR,2,527,2103992
GTM,SMR,1,243,969385
GTM,SMR,144,1226,4934065
GTM,SMR,7308,91093,362837402
GTM,SMR,10,2659,10611750
GTM,SMR,12,168,675899
GTM,SMR,292,2736,11007503
GTM,SMR,4302,70983,285579515
GTM,SMR,1320,15906,63993178
GTM,SMR,1,18,72235
GTM,SMR,4,1911,7689159
GTM,SMR,4,925,3692362
GTM,SMR,3,860,3433753
GTM,SMR,155,13373,53371635
GTM,SMR,43,17892,71404027
GTM,SMR,598,11083,44229327
GTM,SMR,4,1685,6723436
GTM,SMR,3090,1112,4430856
GTM,SMR,1126,1224,4876650
GTM,SMR,345,487,1939714
GTM,SMR,8777,11590,46166262
GTM,SMR,16461,20646,82237987
GTM,SMR,763,992,3951165
GTM,SMR,1402,1830,7289125
GTM,SMR,279,322,1282813
GTM,SMR,19,32,126624
GTM,SMR,3548,24482,97516633
GTM,SMR,191,1041,4147455
GTM,SMR,179,1538,6126523
GTM,SMR,1106,5978,23809438
GTM,SMR,1089,5289,21065446
GTM,SMR,1156,7328,29189877
GTM,SMR,97,673,2682014
GTM,SMR,36240,25312,100821094
GTM,SMR,55360,37166,148037753
GTM,SMR,1335,1024,4079542
GTM,SMR,250,540,2150901
GTM,SMR,11,38954,155160262
GTM,SMR,2288,8605,34274169
GTM,SMR,1568,1983,7899582
GTM,SMR,465,608,2423428
GTM,SMR,2765,4690,18681412
GTM,SMR,51,331,1317228
GTM,SMR,387,3872,15422836
GTM,SMR,3726,12133,48326444
GTM,SMR,2533,14163,56413075
GTM,SMR,9725,26023,103654389
GTM,SMR,1613,15207,60571603
GTM,SMR,3324,51631,205652424
GUF,CTG,23040,16128,64487969
GUF,CTG,19589,16444,62851510
GUF,CTG,4016,4443,16980222
GUF,CTG,16164,12303,49003101
GUF,CTG,5790,6215,24753684
GUF,CTG,445,1214,4668945
GUF,CTG,859,2123,8492590
GUF,CTG,5732,28414,112194961
GUF,CTG,1685,8333,32902078
GUY,CTG,73,16520,66054985
GUY,CTG,122,32112,128398634
GUY,CTG,18183,49632,194330622
GUY,CTG,37,8116,32323563
GUY,CTG,30,7992,31829335
GUY,CTG,100,2,7831
GUY,CTG,50,5,19577
GUY,CTG,8,8,33281
GUY,CTG,200,10,39154
GUY,CTG,30,3,11746
GUY,CTG,10,1,3915
GUY,CTG,485500,87530,349989580
GUY,CTG,36999,89221,343039485
GUY,CTG,13141,27793,106857113
GUY,CTG,83030,227526,906270187
GUY,CTG,12,37210,146077902
GUY,CTG,20700,76923,306395847
GUY,CTG,19012,15809,62969618
GUY,CTG,1515,11996,47975562
GUY,CTG,1,47127,188078202
GUY,CTG,38024,32759,129618393
GUY,CTG,80640,31018,123787519
GUY,CTG,2,15709,61670902
GUY,CTG,2,86493,345842686
GUY,CTG,196,2500,9891267
GUY,CTG,456,20050,79331455
GUY,CTG,108,292,1153791
GUY,CTG,1,52219,202163248
HTI,CTG,15200,34084,135760569
HTI,CTG,25000,5750,22899375
HTI,CTG,60,15985,63914583
HTI,CTG,15010,33628,133056540
HTI,CTG,3274,21692,85306568
HTI,CTG,615,2427,9543098
HTI,CTG,309,1545,6074279
HTI,CTG,355,1654,6504504
HTI,CTG,64,644,2534161
HTI,CTG,3,17,65163
HTI,CTG,3,16,64888
HTI,CTG,41500,1533,6129236
HTI,CTG,9985,3409,13634057
HTI,CTG,18000,1170,4676777
HTI,CTG,150000,843,3368865
HTI,CTG,2081000,25520,102041815
HTI,CTG,7,6125,24445657
HTI,CTG,2000,50140,197703524
HTI,CTG,1500,44766,177129624
HTI,CTG,1500,6623,26206927
HTI,CTG,20563,69283,271989084
HTI,CTG,6898,187257,739806601
HTI,CTG,20000,7600,30388676
HTI,CTG,80,278,1110375
HTI,CTG,30,382,1528766
HTI,CTG,800,2224,8895800
HTI,CTG,200,556,2223950
HTI,CTG,11640,23280,92712600
HTI,CTG,1000,2151,8510991
HTI,CTG,2452,13674,53991704
HND,CTG,344400,56985,227345105
HND,CTG,3750,28438,113747441
HND,CTG,40,3740,14896981
HND,CTG,1020,15698,62525497
HND,CTG,1000,8549,34050356
HND,CTG,2,2,7966
HND,CTG,1270,8,31916
HND,CTG,150000,27900,111558429
HND,CTG,164000,493607,1954822080
HND,CTG,20000,80117,317002158
HND,CTG,1191,22229,85465282
HND,CTG,26948,3254,12509243
HND,CTG,148,2153,8230364
HND,CTG,360,2828,11284442
HND,CTG,1629,15425,61538091
HND,CTG,1477,22496,89749555
HND,CTG,209,958,3823984
HND,CTG,450,2871,11453998
HND,CTG,280,3574,14258652
HND,CTG,1255,11075,44185264
HND,CTG,2948,7138,28477248
HND,CTG,6580,28173,112649143
HND,CTG,4509,37410,143835457
HND,CTG,1970,21925,84298651
HND,CTG,16898,3108,11948862
HND,CTG,1297,9379,36058935
HND,CTG,420,721,2882366
HND,CTG,7467,16676,66678913
HND,CTG,158,402,1609400
HND,CTG,310,968,3870118
HND,CTG,706,7798,29806142
HND,CTG,402,1100,4203223
HND,CTG,30000,2345,9378105
HND,CTG,960,16253,64726776
HND,CTG,146,36500,145618575
HND,CTG,7,818,3270301
HND,CTG,151,2698,10310668
HND,CTG,20,9,37701
HND,CTG,3,37,148611
HND,CTG,544,588,2345816
HND,CTG,0,190,756419
HND,CTG,1,17,66426
HND,CTG,38,579,2311146
HND,CTG,5,25,100138
HND,CTG,15,51,201672
HND,CTG,15,41,164569
HND,CTG,5,5,20546
HND,CTG,5,86,343500
HND,CTG,2,61,241408
HND,CTG,0,3,11370
HND,CTG,1,25,100762
HND,CTG,2,29,115157
HND,CTG,280,3241,12960850
HND,CTG,2784,46879,187446950
HND,CTG,24,65,259103
HND,CTG,8,342,1369090
HND,CTG,62,615,2459084
HND,CTG,18,274,1093992
HND,CTG,10,117,467826
HND,CTG,248,8523,33715965
HND,CTG,509,6224,24622623
HND,CTG,7,56,218337
HND,CTG,1,223,880658
HND,CTG,0,512,2025450
HND,CTG,79,935,3698669
HND,CTG,0,79,314413
HND,CTG,50,802,3171343
HND,CTG,240,6400,25321286
HND,CTG,1240,28520,110413754
HND,CTG,642,18501,73993454
HND,CTG,2238,19803,78357301
HND,CTG,46,195,771568
HND,CTG,1872,5819,22885039
HND,CTG,3,55510,219590899
HND,CTG,730,2407,9524317
HND,CTG,14400,30153,120609366
HND,CTG,9950,10554,42117752
HND,CTG,139,1525,6086092
HND,CTG,317,4206,16791559
HND,CTG,1640,3117,12469039
HND,CTG,2480,11959,47695968
HND,CTG,12289,31432,124622417
HND,CTG,437,1099,4340112
HND,CTG,34847,192690,763028717
HND,CTG,8580,17092,67489156
HND,CTG,92,236,930868
HND,CTG,620,1498,5915229
HND,CTG,1,1,3991
HND,CTG,1,0,998
HND,CTG,0,1,3991
HND,CTG,235,17,67845
HND,CTG,5,13,51562
HND,CTG,12,14,55872
HND,CTG,3,1,3991
HND,CTG,4,4,14367
HND,CTG,395640,53614,211401532
HND,CTG,3000,4680,18324212
HND,CTG,10000,61909,244449373
HND,CTG,50,796,3137075
HND,CTG,1723,29511,116361102
HND,CTG,145,2295,9049254
HND,CTG,772,13355,51704763
HND,CTG,325,9773,37837036
HND,CTG,92000,105248,420835180
HND,CTG,5146,43354,172658579
HND,CTG,40000,149132,586475012
HND,CTG,40000,30800,121615032
HND,CTG,2434,17879,70496881
HND,CTG,188,1380,5439804
HND,CTG,586,2104,8295110
HND,CTG,1259,275492,1093826386
HND,CTG,376,107111,425161672
HND,CTG,5,8540,33373088
HND,CTG,154672,11261,45026421
HND,CTG,600,4,14395
HND,CTG,90984,94245,360208529
HND,CTG,343500,46456,185821379
HND,CTG,343500,8011,32043639
HND,CTG,3388,11719,45057213
HND,CTG,16314,111982,447916322
HND,CTG,510,12976,49888986
HND,CTG,5418,96898,372553554
HND,CTG,90133,61075,241603828
HND,CTG,14,75623,297636602
HND,CTG,7,29736,117723979
HND,CTG,49,2090,8356886
HND,CTG,71,1323,5288429
HND,CTG,20,802,3205206
HND,CTG,25,385,1538787
HND,CTG,606,13186,52724113
HND,CTG,510,5034,19241346
HND,CTG,3315,13132,51264349
HND,CTG,12836,14777,58001949
HND,CTG,158,1115,4286925
HND,CTG,12,39,148756
HND,CTG,384,617,2374132
HND,CTG,74,198,759388
HND,CTG,1000,2730,10915932
HND,CTG,371,6677,25671719
HND,CTG,64,640,2559942
HND,CTG,160,484,1847961
HND,CTG,870,6287,24872200
HND,CTG,5,41,163493
HND,CTG,166,3695,14620703
HND,CTG,119,3457,13679983
HND,CTG,1781,44836,177038674
HND,CTG,1153,47074,185874835
HND,CTG,1103,21198,83702020
HND,CTG,367,8079,31898359
HND,CTG,3,438,1721177
HND,CTG,3400,7208,28346109
HND,CTG,5,1320,5191019
HND,CTG,160,2786,10955409
HND,CTG,50,2754,10830864
HND,CTG,6,260,1022985
HND,CTG,5,62,242248
HND,CTG,8,89,348309
HND,CTG,2,1048,4120017
HND,CTG,12,361,1418564
HND,CTG,42,1240,4889357
HND,CTG,54,890,3509297
HND,CTG,518,8423,33211314
HND,CTG,11,6572,25732206
HND,CTG,1,34090,134417893
HND,CTG,1,2166,8540603
HND,CTG,200,100,392923
HND,CTG,1000,2550,10054726
HND,CTG,22800,11850,46723328
HND,CTG,18560,14465,57034509
HND,CTG,860,4159,16399062
HND,CTG,50,4444,17520854
HND,CTG,20767,55427,218548628
HND,CTG,332,1814,7151552
HND,CTG,1,3010,11989282
HND,CTG,248,1505,5933314
HND,CTG,4,20,78861
HND,CTG,10,30,118291
HND,CTG,50,104,410075
HND,CTG,50,625,2464394
HND,CTG,1802000,55001,216297484
HND,CTG,1646,45031,177090073
HND,CTG,48,10014,39314153
HND,CTG,36,230,902927
HND,CTG,479,8723,34244178
HND,CTG,8825,42358,170413842
HND,CTG,48000,65800,256843625
HND,CTG,7209,36392,144083731
HND,CTG,31932,91880,361254992
HND,CTG,80640,30701,123517375
HND,CTG,2713,201546,770317360
HND,CTG,68769,303441,1218916672
HND,CTG,14976,60865,243371070
HND,CTG,1557,7088,28518082
HND,CTG,217010,172993,661189042
HND,CTG,1296,5900,22685878
HND,CTG,136500,8420,33309736
HND,CTG,700000,4101,16221323
HND,CTG,625000,6375,25220673
HND,CTG,15250,72884,288321545
HND,CTG,2040,183237,724863584
HND,CTG,1664,4675,18494491
HND,CTG,1038,6519,25787630
HND,CTG,4299,16602,65674452
HND,CTG,392000,311322,1227552932
HND,CTG,76250,114894,458737027
HND,CTG,26500,37819,145405870
HND,CTG,3000,11561,44448041
HND,CTG,2000,5883,22620824
HND,CTG,250,636,2447029
HND,CTG,4000,6731,25878263
HND,CTG,24000,30211,120825020
HND,CTG,11720,53280,210085466
HND,CTG,1226,13594,53600919
HND,CTG,21397,49880,195300983
HND,CTG,5,700,2760121
HND,CTG,53,61,239539
HND,CTG,5,84,332989
HND,CTG,21878,51001,197448209
HND,CTG,155,414,1637774
HND,CTG,1656,6944,27469710
HND,CTG,1318,4632,18322014
HND,CTG,61,284,1123114
HND,CTG,78,357,1410667
HND,CTG,912,11116,44449037
HND,CTG,26360,39576,158243032
HND,CTG,4152,12801,51186886
HND,CTG,19354,29494,116457252
HND,CTG,8227,14611,56174750
HND,CTG,4870,16103,61914129
HND,CTG,10000,117500,469824925
HND,CTG,2450,17965,68663128
HND,CTG,510,664,2538606
HND,CTG,280,2337,8933660
HND,CTG,1840,6288,24032668
HND,CTG,230,987,3772363
HND,CTG,906,18554,70912672
HND,CTG,13136,105911,423487552
HND,CTG,7600,126220,504691932
HND,CTG,1458,230,917596
HND,CTG,190,462,1767698
HND,CTG,1700,14060,56093073
HND,CTG,400,2760,11011158
HND,CTG,50,8400,33512220
HND,CTG,800,6800,27128940
HND,CTG,1730,7976,31820651
HND,CTG,70,157,600635
HND,CTG,35,78,296973
HND,CTG,9,228525,919405514
HND,CTG,3060,8478,33769146
HND,CTG,500,6895,27275793
HND,CTG,5289,18244,71433183
HND,CTG,6132,23541,92173059
HND,CTG,2096,3489,13659056
HND,CTG,1378,6844,27074953
HND,CTG,20,1,3915
HND,CTG,20,1,3915
HND,CTG,15,2,8810
HND,CTG,20,1,3915
HND,CTG,50,2,9789
HND,CTG,5531,110303,435099940
HND,CTG,6427,41012,161438848
HND,CTG,54000,28944,113894061
HND,CTG,37,463,1792985
HND,CTG,50,1796,6955060
HND,CTG,8,130,502050
HND,CTG,9,157,607663
HND,CTG,2,1306,5157583
HND,CTG,2,122,472859
HND,CTG,165,2089,8197633
HND,CTG,14,461,1783732
HND,CTG,26,1253,4851508
HND,CTG,49,279,1081451
HND,CTG,1,17313,67787840
HND,CTG,113,7795,30288102
HND,CTG,2109,11330,44735774
HND,CTG,1386,3651,14415646
HND,CTG,50,50,199544
HND,CTG,2844,57805,227055416
HND,CTG,80,196,771021
HND,CTG,2400000,44640,179596094
HND,CTG,368,4976,19903552
HND,CTG,168,3880,15479454
HND,CTG,84,1831,7305664
HND,CTG,1991,202806,807674895
HND,CTG,9,71031,284116567
HND,CTG,6,2908,11626268
HND,CTG,16,3115,12453799
HND,CTG,3777,213122,852170688
HND,CTG,2,32937,125886861
HND,CTG,420000,91616,366453755
HND,CTG,5771,16617,65734858
HND,CTG,1,13000,51992590
HND,CTG,2460,9981,39078458
HND,CTG,4970,14483,56705646
HND,CTG,850,3508,13736425
HND,CTG,6602,11668,45683514
HND,CTG,278,1042,4080505
HND,CTG,73,496,1943463
HND,CTG,461,1892,7406388
HND,CTG,1005,3440,13467826
HND,CTG,365,4921,19267087
HND,CTG,7694,22470,87981670
HND,CTG,720,1091,4270246
HND,CTG,873,3051,11945468
HND,CTG,7389,45940,183692749
HND,CTG,63,319,1275805
HND,CTG,248700,34253,136961683
HND,CTG,2500,18000,70786620
HND,CTG,2000,7200,28314648
HND,CTG,434,4800,18876432
HND,CTG,32950,144684,556284412
HND,SMR,150000,27900,111129885
HND,SMR,15050,14478,57668046
HND,SMR,2436,31076,123780529
HND,SMR,3540,13266,53044234
HND,SMR,300,8487,33935354
HND,SMR,660,2488,9949093
HND,SMR,330,2383,9526850
HND,SMR,130,11316,45262982
HND,SMR,412,16221,64881740
HND,SMR,5752,106856,427262905
HND,SMR,9,228525,919405514
HND,SMR,1856,17128,68224827
HND,SMR,500,2200,8762930
HND,SMR,1,123556,492142081
HND,SMR,286,9012,35894555
HKG,CTG,2688,9831,38890256
HKG,CTG,2176,21382,85040264
HKG,CTG,19,61,238802
HKG,CTG,50,353,1406052
HKG,CTG,80,449,1787638
HKG,CTG,1340,8208,32694492
HKG,CTG,346696,1263222,5082207704
HUN,CTG,3920,23572,94275604
IND,CTG,90,19875,76944682
IND,CTG,92,24096,93285453
IND,CTG,55200,19470,74414740
IND,CTG,192,26340,104916171
IND,CTG,14000,4568,17458933
IND,CTG,468,110862,441859196
IND,CTG,140000,37785,150793804
IND,CTG,100865,25233,96440259
IND,CTG,185,47881,189454377
IND,CTG,50255,3753,15010981
IND,CTG,5392,914,3656039
IND,CTG,358,91316,353524825
IND,CTG,348,96012,382846303
IND,CTG,82,24316,96190070
IND,CTG,171,45317,178936145
IND,CTG,168,49797,196480396
IND,CTG,820529,2517088,10064600939
IND,CTG,305,86754,341168503
IND,CTG,58,14314,56289520
IND,CTG,838397,2284659,9191661567
IND,CTG,77,20401,78982226
IND,CTG,243130,58351,230881694
IND,CTG,244130,61032,243101602
IND,CTG,243580,54806,219140340
IND,CTG,104000,29390,112330050
IND,CVE,618308,256092929,1016906716036
IDN,CTG,3555,38891,155507452
IDN,CTG,740,59420,227106211
IRQ,CTG,3,1350000,5226457500
ISR,CTG,5302,35523,140526308
ISR,CTG,77000,327235,1305521192
ISR,CTG,17160,10002,39566712
ISR,CTG,76988,327002,1280352814
ISR,CTG,500,36165,144050620
ISR,CTG,38411,168896,649373299
ISR,CTG,20018,54677,218211142
ISR,CTG,19191,84107,323377203
ISR,CTG,26421,107293,428050070
ISR,CTG,19205,95115,363532604
ISR,CTG,38646,162347,649294382
ISR,CTG,19270,76896,307576119
ISR,CTG,27,18970,75851735
ITA,CTG,19864,87803,335588603
ITA,CTG,22176,36796,145087614
ITA,CTG,170100,173880,692609000
ITA,CTG,20975,85578,340870011
ITA,CTG,6876,119576,468191105
ITA,CTG,6,98774,394948867
ITA,CTG,318,4084,15609367
ITA,CTG,19254,83562,328616501
ITA,CTG,418,1150,4596287
ITA,CTG,588,1862,7445226
ITA,CTG,288,1526,6103326
ITA,CTG,13829,382347,1503612652
ITA,CTG,20956,92835,363489257
ITA,CTG,613,9215,36855027
ITA,CTG,3794,74255,296978634
ITA,CTG,105,6784,27133333
ITA,CTG,7,153,610313
ITA,CTG,62972,248506,991425118
ITA,CTG,1,8203,32259862
ITA,CTG,200000,196211,749927144
ITA,CTG,210,19968,78843104
ITA,CTG,21760,53890,205970504
ITA,CTG,62892,252278,1004696259
ITA,CTG,7344,36072,142728247
ITA,CTG,21563,112847,449413178
ITA,CTG,22482,159774,637637584
ITA,CTG,21654,101778,389001713
ITA,CTG,23990,29987,117412508
ITA,CTG,41040,21600,84796632
ITA,CTG,19926,95326,380307764
ITA,CTG,17000,2635,10538498
ITA,CTG,59970,251199,991867957
ITA,CTG,22500,33300,130728141
JAM,CTG,182,457128,1794521084
JAM,CTG,120,31969,127851544
JAM,CTG,70,98378,376003877
JAM,CTG,75970,80441,315586208
JAM,CTG,18,42857,168539875
JAM,CTG,12,11573,45510094
JAM,CTG,2837,32433,127885554
JAM,CTG,38102,39503,155045768
JAM,CTG,36,5984,23933861
JAM,CTG,11,65,248815
JAM,CTG,80,1673,6393525
JAM,CTG,4843,69463,265492244
JAM,CTG,525,4394,16793323
JAM,CTG,385,4689,17922739
JAM,CTG,4250,54972,210106879
JAM,CTG,2172,32114,122740970
JAM,CTG,3317,47659,182156572
JAM,CTG,1045,8710,33291661
JAM,CTG,125,1002,3831605
JAM,CTG,93,2132,8150483
JAM,CTG,1590,2862,10938707
JAM,CTG,5600,60426,230950811
JAM,CTG,3125,10660,40744200
JAM,CTG,255,1770,6763882
JAM,CTG,4651,18254,73016157
JAM,CTG,70,1682,6726649
JAM,CTG,278,61495,244915364
JAM,CTG,221,48880,191420441
JAM,CTG,184,49019,193384099
JAM,CTG,346,22390,89559665
JAM,CTG,0,11,42998
JAM,CTG,2721,18204,71779194
JAM,CTG,38102,39503,155045809
JAM,CTG,64,17050,67448703
JAM,CTG,62,209,824882
JAM,CTG,34660,84274,333453021
JAM,CTG,15200,37814,149618944
JAM,CTG,74850,45431,181310068
JAM,CTG,118160,14838,59696390
JAM,CTG,200600,7725,31079981
JAM,CTG,1440,150062,603732548
JAM,CTG,9914,35877,141924355
JAM,CTG,14937,53052,213437768
JAM,CTG,53626,20753,82982198
JAM,CTG,34340,68733,273773849
JAM,CTG,24,10,39832
JAM,CTG,53760,20678,81819466
JAM,CTG,3168,11341,44862804
JAM,CTG,53200,7750,30656844
JAM,CTG,262000,10364,41000679
JAM,CTG,26880,10339,39752260
JAM,CTG,1192,8892,35970096
JAM,CTG,3278,19459,77824908
JAM,CTG,81648,119793,478079049
JAM,CTG,3152,13138,52330625
JAM,CTG,34992,51340,204891021
JAM,CTG,908,63346,242113376
JAM,CTG,87444,109813,438248829
JAM,CTG,200,608,2459494
JAM,CTG,1269,50178,202980685
JAM,CTG,30,1104,4465923
JAM,CTG,6171,120143,480502039
JAM,CTG,23712,34965,139840310
JAM,CTG,1776,9886,39539965
JAM,CTG,2447,10154,39757668
JAM,CTG,1720,7073,27767756
JAM,CTG,1388,4863,19175743
JAM,CTG,12082,32752,129141843
JAM,CTG,600,2808,11072028
JAM,CTG,575,2322,9156425
JAM,CTG,179,689,2716590
JAM,CTG,18042,46120,181850572
JAM,CTG,53000,45363,174410963
JAM,CTG,599,2320,8981377
JAM,CTG,18036,44996,174198022
JAM,CTG,576,2328,9012736
JAM,CTG,30883,94564,374085221
JAM,CTG,860,4025,15921626
JAM,CVE,50735,20281360,79410246951
JPN,CTG,87780,547869,2150807684
JPN,CTG,75270,559216,2227443202
JPN,CTG,22260,134673,532868739
JPN,CTG,23000,166750,659789730
JPN,CTG,9522,32375,128953685
JPN,CTG,1970,15524,60781569
JPN,CTG,5520,43079,168673592
JPN,CTG,500,4215,16503537
JPN,CTG,45470,68205,267757143
JPN,CTG,2200,3080,12091372
JPN,CTG,126000,443407,1772969123
JPN,CTG,64440,287125,1143662183
JOR,CTG,57640,239782,955089267
JOR,CTG,2500,1910437,7532911390
JOR,CTG,30,7578,29878310
KWT,CTG,28983,158960,622395891
LVA,CTG,9368,103672,396241058
LVA,CTG,9602,93025,355544902
LBR,CTG,42000,76440,304422300
MDG,CTG,16,3440,13226146
MDG,CTG,17,22800,87661668
MDG,CTG,3660,22755,87488652
MYS,CTG,28548,102412,405690624
MYS,CTG,963,9625,38485659
MYS,CTG,15200,1064,4280695
MYS,CTG,78,3000,12069630
MYS,CTG,2044,27880,109639665
MYS,CTG,136830,131787,524841728
MYS,CTG,374230,292998,1166864455
MYS,CTG,22436,169623,664146513
MYS,CTG,19238,77672,309329736
MYS,CTG,25020,62563,242207629
MLT,CTG,20976,10388,40671647
MLT,CTG,31356,12185,47710454
MAR,CTG,100000,80632,308179536
MAR,CTG,7800,19839,79023187
MTQ,CTG,36282,21044,83675628
MTQ,CTG,4608,4977,19650462
MTQ,CTG,21600,12528,49559265
MTQ,CTG,6480,5184,20386547
MTQ,CTG,19440,27605,108558360
MTQ,CTG,2592,2880,11355926
MTQ,CTG,23328,28512,112423671
MTQ,CTG,23040,24320,96207002
MEX,CTG,1500,8360,33427544
MEX,CTG,14000,49420,198827038
MEX,CTG,35880,72643,289349121
MEX,CTG,3828,26227,104905960
MEX,CTG,11749,83711,334838426
MEX,CTG,100,1890,7540250
MEX,CTG,1652,5895,23572176
MEX,CTG,11677,56582,226242373
MEX,CTG,6676,33866,135413460
MEX,CTG,73603,111707,426951268
MEX,CTG,9871,18340,70097811
MEX,CTG,34450000,18215,69617494
MEX,CTG,972,264975,1012748310
MEX,CTG,180,1082,4158662
MEX,CTG,18000,26000,103997660
MEX,CTG,900,4763,18313868
MEX,CTG,10580,47230,181592183
MEX,CTG,400,6400,25590464
MEX,CTG,7140,7752,30926992
MEX,CTG,30,418,1683311
MEX,CTG,79200,111321,444120696
MEX,CTG,4303,65834,262646279
MEX,CTG,100,248,953513
MEX,CTG,4540,60533,242041806
MEX,CTG,10398,160308,641216612
MEX,CTG,850000,901,3464174
MEX,CTG,276,70568,281533008
MEX,CTG,18,4396,16900247
MEX,CTG,332,2850,11394834
MEX,CTG,155,6347,25378823
MEX,CTG,36,9,34399
MEX,CTG,525,80,319793
MEX,CTG,1,6,23937
MEX,CTG,1,3000,11968650
MEX,CTG,40830,75262,294684463
MEX,CTG,200000,49200,195970980
MEX,CTG,4750,35992,143363526
MEX,CTG,18500,66345,264262087
MEX,CTG,450,2020,8047955
MEX,CTG,399,9189,36599891
MEX,CTG,1060,2332,9288706
MEX,CTG,5010,12501,49795190
MEX,CTG,4500,19364,77129358
MEX,CTG,1,5000,19577150
MEX,CTG,1440,6017,24013843
MEX,CTG,3240,15765,62914667
MEX,CTG,142430,262662,1048007802
MEX,CTG,30558,56617,227782885
MEX,CTG,29196000,19538,78605799
MEX,CTG,540,145708,580282906
MEX,CTG,1080,5738,22899310
MEX,CTG,16140,62288,248583175
MEX,CTG,26000,92040,360376177
MEX,CTG,100,37,147377
MEX,CTG,312,2149,8578157
MEX,CTG,168,612,2442419
MEX,CTG,996,6112,24392578
MEX,CTG,24,159,633113
MEX,CTG,1248,7821,31213151
MEX,CTG,144,758,3024768
MEX,CTG,108,273,1087595
MEX,CTG,36,264,1051677
MEX,CTG,360,803,3203878
MEX,CTG,120,209,833296
MEX,CTG,228,1359,5425522
MEX,CTG,288,778,3103308
MEX,CTG,1116,5624,22443432
MEX,CTG,876,4903,19568562
MEX,CTG,1368,5354,21368289
MEX,CTG,2556,11328,45206773
MEX,CTG,228,701,2797767
MEX,CTG,48,170,678130
MEX,CTG,636,5238,20904229
MEX,CTG,96,293,1168530
MEX,CTG,96,855,3413639
MEX,CTG,24,303,1209716
MEX,CTG,636,7147,28522181
MEX,CTG,408,3729,14880555
MEX,CTG,24,519,2069830
MEX,CTG,24,661,2639728
MEX,CTG,60,1479,5903948
MEX,CTG,12,228,909442
MEX,CTG,24,512,2042053
MEX,CTG,444,4844,19333419
MEX,CTG,240,2183,8710335
MEX,CTG,372,2799,11168557
MEX,CTG,180,1930,7700802
MEX,CTG,132,1823,7276971
MEX,CTG,180,1677,6693664
MEX,CTG,24,197,787321
MEX,CTG,24,169,676215
MEX,CTG,384,2616,10440142
MEX,CTG,228,1204,4804860
MEX,CTG,36,552,2202008
MEX,CTG,2277,41197,164095464
MEX,CTG,200,478,1903946
MEX,CTG,14,48,191498
MEX,CTG,52,4067,16226537
MEX,CTG,540,147275,582733412
MEX,CTG,7020,51044,203282013
MEX,CTG,18144,30240,118921522
MEX,CTG,2000,3707,14636330
MEX,CTG,13000,25914,102322347
MEX,CTG,2000,12880,49228004
MEX,CTG,13075,47929,189251508
MEX,CTG,2000,8067,31851964
MEX,CTG,5400,22208,88799910
MEX,CTG,2929,64343,254564677
MEX,CTG,690,26197,100126855
MEX,CTG,1568,59202,226273692
MEX,CTG,4010,19086,75361953
MEX,CTG,18400,37201,146887939
MEX,CTG,7950,54875,217910523
MEX,CTG,26949,172288,682383483
MEX,CTG,372,11552,46007831
MEX,CTG,161845,37713,150507259
MEX,CTG,21240,3852,15373588
MEX,CTG,30,526,2096786
MEX,CTG,545,8230,32773984
MEX,CTG,616,11471,45683257
MEX,CTG,421286,105687,422178600
MEX,CTG,27467,25107,100122466
MEX,CTG,10228,52253,208178323
MEX,CTG,24166,172314,686353465
MEX,CTG,9120,19029,75942934
MEX,CTG,59352,67613,269835290
MEX,CTG,32995,59268,234508104
MEX,CTG,72910000,49925,197540452
MEX,CTG,1080,294989,1174795286
MEX,CTG,1006,221515,878500138
MEX,CTG,22454,19085,76339282
MEX,CTG,50,994,3958605
MEX,CTG,9840,118483,452849632
MEX,CTG,900,4850,19394773
MEX,CTG,9060,36564,146201720
MEX,CTG,11168,93290,366017362
MEX,CTG,5738,25921,102348407
MEX,CTG,2807,16535,64229693
MEX,CTG,2681,36736,140405950
MEX,CTG,17676,30905,122282085
MEX,CTG,34256,117420,457401481
MEX,CTG,7000,13580,54082350
MEX,CTG,9900,27771,110614187
MEX,CTG,113,1560,6159722
MEX,CTG,2,11,42902
MEX,CTG,183,3082,12321099
MEX,CTG,6,14,54992
MEX,CTG,1231,15646,62523872
MEX,CTG,79886,153322,605441100
MEX,CTG,628,4952,19553170
MEX,CTG,1864,30364,116050853
MEX,CTG,25,37,145253
MEX,CTG,43534,200609,789176106
MEX,CTG,26311,95914,383513888
MEX,CTG,1240,2579,10271664
MEX,CTG,3800,5358,21428946
MEX,CTG,5000,21925,87316312
MEX,CTG,14838,253190,1005441344
MEX,CTG,290,863,3408380
MEX,CTG,220,170,666596
MEX,CTG,25,227,890561
MEX,CTG,85,1382,5527892
MEX,CTG,14,44,174097
MEX,CTG,2,0,200
MEX,CTG,85,28,111344
MEX,CTG,662,376,1501928
MEX,CTG,44102,708213,2789775619
MEX,CTG,2902,29455,113233695
MEX,CTG,450000,520,2059494
MEX,CTG,1009,20272,80045830
MEX,CTG,60,76,299144
MEX,CTG,20,6143,24568458
MEX,CTG,1,5150,20509875
MEX,CTG,6842,30216,120588270
MEX,CTG,94,11801,46693289
MEX,CTG,4334,16203,64112530
MEX,CTG,61,159,635627
MEX,CTG,30,58,233014
MEX,CTG,9180,17599,69635019
